cohort_date,source,medium,campaign,discounts,income,costs_rub,ltv
2019-11-23,google,cpc,kaz_search_gen-discount-15,166.9376551500000000,2002.3579520000000000,1199.59,635.8302968500000000
2019-11-23,google,cpc,rus_search_brand-discount-15,467.2913479500000000,4004.7159040000000000,1672.35,1865.0745560500000000
2019-11-23,google,cpc,rus_search_brand-discount-20-10,1963.4728757000000000,8769.2551380000000000,2004.34,4801.4422623000000000
2019-11-23,google,cpc,rus_search_competitors-new,88.9440251000000000,889.4402510000000000,2099.49,-1298.9937741000000000
2019-11-23,google,cpc,rus_search_gen-flow-discount-10-night-cpa,133.4160376500000000,889.4402510000000000,2728.37,-1972.3457866500000000
2019-11-23,google,cpc,rus_search_gen-flow-discount-10-night-cpc,340.5796338000000000,4494.3786790000000000,720.1,3433.6990452000000000
2019-11-23,google,cpc,rus_search_gen-flow-discount-15-cpa,884.3002696500000000,7675.9568830000000000,5418.9,1372.7566133500000000
2019-11-23,google,cpc,rus_search_gen-flow-discount-15-cpc,266.8320753000000000,1778.8805020000000000,1803.85,-291.8015733000000000
2019-11-23,google,cpc,rus_search_gen-flow-discount-15-night-cpc,222.9924847500000000,1785.2047220000000000,209.69,1352.5222372500000000
2019-11-23,google,cpc,rus_search_gen-phones-no-conversions-cpa,300.3536928000000000,2002.3579520000000000,781.87,920.1342592000000000
2019-11-23,google,cpc,rus_search_gen-phones-no-conversions-cpc,166.9376551500000000,1112.9177010000000000,1442.3,-496.3199541500000000
2019-11-23,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpa,166.9376551500000000,1112.9177010000000000,755.82,190.1600458500000000
2019-11-23,google,cpc,ukr_search_brand-discount-15,200.4592726500000000,1336.3951510000000000,178.31,957.6258783500000000
2019-11-23,google,cpc,ukr_search_gen-discount-15,899.0497813500000000,6883.1054600000000000,7246.26,-1262.2043213500000000
2019-11-23,google,cpc,ukr_search_gen-night-discount-15,297.0015310500000000,1980.0102070000000000,3863.53,-2180.5213240500000000
2019-11-24,google,cpc,kaz_search_gen-discount-15,281.2067412000000000,1874.7116080000000000,670.53,922.9748668000000000
2019-11-24,google,cpc,rus_search_brand-discount-15,548.8924990500000000,5096.6373850000000000,1447.4,3100.3448859500000000
2019-11-24,google,cpc,rus_search_brand-discount-20-10,1273.1346278000000000,9177.4905040000000000,1605.84,6298.5158762000000000
2019-11-24,google,cpc,rus_search_gen-flow-discount-10-night-cpa,705.1004226000000000,5813.2804170000000000,3243.26,1864.9199944000000000
2019-11-24,google,cpc,rus_search_gen-flow-discount-10-night-cpc,133.3792624500000000,889.1950830000000000,610.78,145.0358205500000000
2019-11-24,google,cpc,rus_search_gen-flow-discount-15-cpa,908.1854302500000000,7882.1111880000000000,2921.58,4052.3457577500000000
2019-11-24,google,cpc,rus_search_gen-flow-discount-15-cpc,240.6188704500000000,2493.3208860000000000,1609.22,643.4820155500000000
2019-11-24,google,cpc,rus_search_gen-flow-discount-15-night-cpa,1281.2898997500000000,6675.6655980000000000,97.22,5297.1556982500000000
2019-11-24,google,cpc,rus_search_gen-phones-no-conversions-cpa,133.3792624500000000,889.1950830000000000,859.3,-103.4841794500000000
2019-11-24,google,cpc,rus_search_gen-phones-no-conversions-cpc,306.9733779000000000,2046.4891860000000000,1347.1,392.4158081000000000
2019-11-24,google,cpc,ukr_search_brand-discount-15,518.7716037000000000,4941.9586020000000000,374.79,4048.3969983000000000
2019-11-24,google,cpc,ukr_search_gen-night-discount-15,674.2690353000000000,4495.1269020000000000,4029.88,-209.0221333000000000
2019-11-25,google,cpc,kaz_search_gen-discount-15,300.7422432000000000,2004.9482880000000000,816.46,887.7460448000000000
2019-11-25,google,cpc,rus_search_brand-discount-15,655.1884584000000000,5258.5139250000000000,1505.11,3098.2154666000000000
2019-11-25,google,cpc,rus_search_brand-discount-20-10,1881.8463951000000000,9053.8823410000000000,2451.26,4720.7759459000000000
2019-11-25,google,cpc,rus_search_gen-flow-discount-10-night-cpa,835.7680642500000000,5571.7870950000000000,2989.3,1746.7190307500000000
2019-11-25,google,cpc,rus_search_gen-flow-discount-15-cpa,582.0167965500000000,4994.4693960000000000,5378.27,-965.8174005500000000
2019-11-25,google,cpc,rus_search_gen-flow-discount-15-cpc,715.6054269000000000,6775.6511340000000000,2030.86,4029.1857071000000000
2019-11-25,google,cpc,rus_search_gen-flow-discount-15-night-cpc,200.7185953500000000,1338.1239690000000000,102.07,1035.3353736500000000
2019-11-25,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpa,0E-16,890.5908690000000000,431.04,459.5508690000000000
2019-11-25,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpc,167.1536128500000000,1114.3574190000000000,260.99,686.2138061500000000
2019-11-25,google,cpc,ukr_search_gen-discount-15,267.1772607000000000,3119.3057070000000000,1533.58,1318.5484463000000000
2019-11-26,google,cpc,kaz_search_brand-discount-15,421.1840209500000000,2095.8439320000000000,13.51,1661.1499110500000000
2019-11-26,google,cpc,kaz_search_gen-discount-15,508.5108514500000000,3390.0723430000000000,1196.59,1684.9714915500000000
2019-11-26,google,cpc,rus_search_brand-discount-15,968.6624934000000000,10442.3556230000000000,1882.89,7590.8031296000000000
2019-11-26,google,cpc,rus_search_brand-discount-20-10,846.8463409000000000,9004.2283030000000000,2733.49,5423.8919621000000000
2019-11-26,google,cpc,rus_search_gen-flow-discount-15-cpa,1306.0156042500000000,9076.7090820000000000,4421.7,3348.9934777500000000
2019-11-26,google,cpc,rus_search_gen-flow-discount-15-cpc,630.5856938500000000,7468.1331340000000000,2706.14,4131.4074401500000000
2019-11-26,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpa,234.4389526500000000,1562.9263510000000000,561.68,766.8073983500000000
2019-11-26,google,cpc,ukr_search_brand-discount-15,902.8250784000000000,6018.8338560000000000,470.3,4645.7087776000000000
2019-11-26,google,cpc,ukr_search_gen-discount-15,100.0899826500000000,667.2665510000000000,476.63,90.5465683500000000
2019-11-26,google,cpc,ukr_search_gen-night-discount-15,735.5606107500000000,4903.7374050000000000,1761.83,2406.3467942500000000
2019-11-26,google,cpc,ukr_search_gen-vlozhenye-zaprosy-discount-15,241.1564011500000000,1607.7093410000000000,508.18,858.3729398500000000
2019-11-26,google,cpc,ukr_search_gen-vlozhenye-zaprosy-night-discount-15,408.4208688000000000,2722.8057920000000000,208.77,2105.6149232000000000
2019-11-27,google,cpc,kaz_search_gen-discount-15,167.3130973500000000,1115.4206490000000000,914.37,33.7375516500000000
2019-11-27,google,cpc,kaz_search_gen-vlozhenye-zaprosy-discount-15,133.7160898500000000,891.4405990000000000,334.99,422.7345091500000000
2019-11-27,google,cpc,rus_search_brand-discount-15,2712.37857730000000000000,12382.6665410000000000,1825.72,7844.56796370000000000000
2019-11-27,google,cpc,rus_search_brand-discount-20-10,2254.93222920000000000000,9416.4359030000000000,2169.61,4991.89367380000000000000
2019-11-27,google,cpc,rus_search_gen-flow-discount-15-cpa,1251.8244994500000000,8345.4966630000000000,4717.25,2376.4221635500000000
2019-11-27,google,cpc,rus_search_gen-flow-discount-15-cpc,334.6261947000000000,2230.8412980000000000,3286.5,-1390.2848967000000000
2019-11-27,google,cpc,rus_search_gen-phones-no-conversions-cpc,301.0291872000000000,2006.8612480000000000,978.28,727.5520608000000000
2019-11-27,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpa,274.8235213500000000,1832.1568090000000000,859.85,697.4832876500000000
2019-11-27,google,cpc,ukr_search_brand-discount-15,408.5396112000000000,4331.7741670000000000,660.05,3263.1845558000000000
2019-11-27,google,cpc,ukr_search_gen-discount-15,200.9101048500000000,1339.4006990000000000,897.57,240.9205941500000000
2019-11-27,google,cpc,ukr_search_gen-night-discount-15,167.3130973500000000,1115.4206490000000000,946.42,1.6875516500000000
2019-11-28,google,cpc,bel_search_gen-discount-15,167.5664424000000000,1117.1096160000000000,197.99,751.5531736000000000
2019-11-28,google,cpc,kaz_search_gen-discount-15,167.5664424000000000,1117.1096160000000000,755.94,193.6031736000000000
2019-11-28,google,cpc,kaz_search_gen-vlozhenye-zaprosy-discount-15,241.5917784000000000,1610.6118560000000000,164.75,1204.2700776000000000
2019-11-28,google,cpc,rus_search_brand-discount-15,944.8324704000000000,10098.8503840000000000,1755.66,7398.3579136000000000
2019-11-28,google,cpc,rus_search_brand-discount-20-10,2397.2996110000000000,13021.7327660000000000,1776.23,8848.2031550000000000
2019-11-28,google,cpc,rus_search_competitors-new,133.9185624000000000,892.7904160000000000,600.84,158.0318536000000000
2019-11-28,google,cpc,rus_search_gen-flow-discount-10-night-cpa,301.4850048000000000,5347.6177930000000000,3898.43,1147.7027882000000000
2019-11-28,google,cpc,rus_search_gen-flow-discount-15-cpa,1335.2287193000000000,13471.7386580000000000,5523.26,6613.2499387000000000
2019-11-28,google,cpc,rus_search_gen-flow-discount-15-cpc,238.2269904000000000,2480.9703520000000000,2235.94,6.8033616000000000
2019-11-28,google,cpc,rus_search_gen-flow-discount-15-night-cpc,201.2143224000000000,1341.4288160000000000,65.27,1074.9444936000000000
2019-11-28,google,cpc,rus_search_gen-phones-no-conversions-cpc,201.2143224000000000,1341.4288160000000000,1032.06,108.1544936000000000
2019-11-28,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpa,352.4035273500000000,10607.9797950000000000,1302.23,8953.3462676500000000
2019-11-28,google,cpc,ukr_search_brand-discount-15,301.4850048000000000,2009.9000320000000000,401.94,1306.4750272000000000
2019-11-28,google,cpc,ukr_search_gen-discount-15,603.1213590500000000,6681.0917390000000000,2783.16,3294.8103799500000000
2019-11-28,google,cpc,ukr_search_gen-night-discount-15,201.2143224000000000,1341.4288160000000000,2067.34,-927.1255064000000000
2019-11-29,google,cpc,rus_search_brand-discount-15,721.7942434500000000,10991.9195190000000000,1411.92,8858.2052755500000000
2019-11-29,google,cpc,rus_search_brand-discount-20-10,582.4737842000000000,3997.1615740000000000,1324,2090.6877898000000000
2019-11-29,google,cpc,rus_search_gen-flow-discount-10-night-cpa,376.7624091000000000,3632.5803150000000000,4203.28,-947.4620941000000000
2019-11-29,google,cpc,rus_search_gen-flow-discount-10-night-cpc,370.0103946000000000,2466.7359640000000000,797.9,1298.8255694000000000
2019-11-29,google,cpc,rus_search_gen-flow-discount-15-cpa,638.7405717000000000,4258.2704780000000000,6066.92,-2447.3900937000000000
2019-11-29,google,cpc,rus_search_gen-flow-discount-15-cpc,720.0796323000000000,5170.6906300000000000,2075.35,2375.2609977000000000
2019-11-29,google,cpc,rus_search_gen-flow-discount-15-night-cpc,201.8852335500000000,1345.9015570000000000,93.39,1050.6263234500000000
2019-11-29,google,cpc,rus_search_gen-phones-no-conversions-cpa,168.1251610500000000,1120.8344070000000000,848.37,104.3392459500000000
2019-11-29,google,cpc,rus_search_gen-phones-no-conversions-cpc,470.6154106500000000,3137.4360710000000000,1700.18,966.6406603500000000
2019-11-29,google,cpc,rus_search_gen-vlozhenye-zaprosy-cpa,134.3650885500000000,895.7672570000000000,1602.42,-841.0178315500000000
2019-11-29,google,cpc,ukr_search_brand-discount-15,436.8553381500000000,2912.3689210000000000,436.02,2039.4935828500000000
2019-11-29,google,cpc,ukr_search_gen-discount-15,874.3858777500000000,5829.2391850000000000,3987.98,966.8733072500000000
2019-11-29,google,cpc,ukr_search_gen-night-discount-15,309.2422641000000000,5301.9253000000000000,1671.62,3321.0630359000000000
2019-11-29,google,cpc,ukr_search_gen-vlozhenye-zaprosy-night-discount-15,0E-16,895.7672570000000000,143.17,752.5972570000000000
2019-11-30,google,cpc,bel_search_gen-discount-15,134.3646706500000000,895.7644710000000000,188.48,572.9198003500000000
2019-11-30,google,cpc,kaz_search_gen-discount-15,302.4893088000000000,3137.4263130000000000,958.99,1875.9470042000000000
2019-11-30,google,cpc,rus_search_brand-discount-15,168.1246381500000000,2241.6618420000000000,1021.28,1052.2572038500000000
2019-11-30,google,cpc,rus_search_brand-discount-20-10,604.9786176000000000,2016.5953920000000000,931.1,480.5167744000000000
2019-11-30,google,cpc,rus_search_competitors-new-night,444.2811723000000000,2961.8744820000000000,213.67,2303.9233097000000000
2019-11-30,google,cpc,rus_search_gen-flow-discount-10-night-cpa,268.7293413000000000,1791.5289420000000000,2461.15,-938.3503993000000000
2019-11-30,google,cpc,rus_search_gen-flow-discount-15-cpa,1791.0839457000000000,12920.3317950000000000,5743.27,5385.9778493000000000
2019-11-30,google,cpc,rus_search_gen-flow-discount-15-cpc,866.9559654000000000,5779.7064360000000000,2705.72,2207.0304706000000000
2019-11-30,google,cpc,ukr_search_gen-discount-15,705.5833207500000000,5374.5868260000000000,2809.88,1859.1235052500000000
2019-11-30,google,cpc,ukr_search_gen-night-discount-15,436.8539794500000000,2912.3598630000000000,1245.6,1229.9058835500000000
2019-11-30,google,cpc,ukr_search_gen-vlozhenye-zaprosy-discount-15,0E-16,1593.4704660000000000,590.54,1002.9304660000000000
2019-09-01,yandex,cpc,bel_search_gen-phones,209.4001280000000000,2094.0012800000000000,352.75003,1531.8511220000000000
2019-09-01,yandex,cpc,rus_search_brand-discount-10,819.8388940000000000,11082.3148100000000000,1729.7498,8532.7261160000000000
2019-09-01,yandex,cpc,rus_search_gen-phones-discount-10,3220.0205674000000000,30325.8875640000000000,18960.926,8144.9409966000000000
2019-09-01,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,186.0295780000000000,1860.2957800000000000,372.13,1302.1362020000000000
2019-09-01,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,255.6738170000000000,2556.7381700000000000,1615.25,685.8143530000000000
2019-09-01,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,1126.6055157000000000,15221.7701720000000000,8234.19,5860.9746563000000000
2019-09-01,yandex,cpc,ukr_search_brand-discount-10,139.7558890000000000,3122.3054800000000000,148.58,2833.9695910000000000
2019-09-01,yandex,cpc,ukr_search_gen-discount-10,242.1188980000000000,2421.1889800000000000,934.87006,1244.2000220000000000
2019-09-01,yandex,cpc,ukr_search_gen-discount-10-night,1186.7565290000000000,14658.0089600000000000,8396.95,5074.3024310000000000
2019-09-02,yandex,cpc,bel_search_gen-phones,93.0409774000000000,930.4097740000000000,294.44,542.9287966000000000
2019-09-02,yandex,cpc,rus_search_brand-discount-10,1286.6772352000000000,14119.7865200000000000,5093.2495,7739.8597848000000000
2019-09-02,yandex,cpc,rus_search_gen-phones-discount-10,1211.8704192000000000,16345.2892960000000000,25751.012,-10617.5931232000000000
2019-09-02,yandex,cpc,rus_search_gen-phones-discount-10-night,284.2659008000000000,3773.0687820000000000,3143.0002,345.8026812000000000
2019-09-02,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,116.4181074000000000,2328.3621480000000000,205.46,2006.4840406000000000
2019-09-02,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,232.8362148000000000,5820.9053700000000000,5500.2896,87.7795552000000000
2019-09-02,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,209.4590848000000000,3025.0006220000000000,4917.6597,-2102.1181628000000000
2019-09-02,yandex,cpc,ukr_search_gen-discount-10-night,771.4452900000000000,8317.5828540000000000,6371.0396,1175.0979640000000000
2019-09-03,yandex,cpc,bel_search_gen-phones,116.3975400000000000,1163.9754000000000000,380.22,667.3578600000000000
2019-09-03,yandex,cpc,bel_search_gen-phones-discount-10,139.7705400000000000,1397.7054000000000000,134.17,1123.7648600000000000
2019-09-03,yandex,cpc,rus_search_brand-discount-10,536.5313100000000000,9781.5711210000000000,4401.781,4843.2588110000000000
2019-09-03,yandex,cpc,rus_search_competitors-new-phones,423.9862200000000000,5871.2976000000000000,2082.09,3365.2213800000000000
2019-09-03,yandex,cpc,rus_search_competitors-new-phones-night,139.7705400000000000,1397.7054000000000000,316.4,941.5348600000000000
2019-09-03,yandex,cpc,rus_search_gen-phones-discount-10,1867.0352400000000000,25127.7122460000000000,28256.258,-4995.5809940000000000
2019-09-03,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,93.0245400000000000,930.2454000000000000,356.13998,481.0808800000000000
2019-09-03,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,325.8196200000000000,4422.1716000000000000,4630.7603,-534.4083200000000000
2019-09-03,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,819.4573800000000000,12963.0583110000000000,7609.64,4533.9609310000000000
2019-09-03,yandex,cpc,ukr_search_gen-discount-10-night,587.1297600000000000,7731.7884000000000000,6098.61,1046.0486400000000000
2019-09-04,yandex,cpc,rus_search_brand-discount-10,1414.8185523500000000,23146.0369420000000000,4412.6406,17318.5777896500000000
2019-09-04,yandex,cpc,rus_search_competitors-new-phones,322.4818859500000000,7835.5218550000000000,1474.3701,6038.6698690500000000
2019-09-04,yandex,cpc,rus_search_competitors-new-phones-night,270.6877376000000000,2706.8773760000000000,262.83,2173.3596384000000000
2019-09-04,yandex,cpc,rus_search_gen-phones-discount-10,1998.6395968000000000,22985.2823760000000000,34663.836,-13677.1932208000000000
2019-09-04,yandex,cpc,rus_search_gen-phones-discount-10-night,484.8276944000000000,6744.0181200000000000,5352.159,907.0314256000000000
2019-09-04,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10,0E-16,922.3777360000000000,684.73,237.6477360000000000
2019-09-04,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,92.2377736000000000,1844.7554720000000000,3965.1897,-2212.6720016000000000
2019-09-04,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,600.2407880000000000,8310.6697520000000000,8812.879,-1102.4500360000000000
2019-09-04,yandex,cpc,ukr_search_brand-discount-10,92.2377736000000000,922.3777360000000000,721.32,108.8199624000000000
2019-09-04,yandex,cpc,ukr_search_gen-discount-10,115.4130936000000000,1154.1309360000000000,870.62006,168.0977824000000000
2019-09-04,yandex,cpc,ukr_search_gen-discount-10-night,346.2392808000000000,3462.3928080000000000,4592.9395,-1476.7859728000000000
2019-09-05,yandex,cpc,bel_search_gen-phones,231.2823583000000000,1612.9511160000000000,197.37999,1184.2887677000000000
2019-09-05,yandex,cpc,rus_search_brand-discount-10,387.9425529000000000,8505.0726950000000000,4244.1196,3873.0105421000000000
2019-09-05,yandex,cpc,rus_search_competitors-new-phones,115.4094333000000000,2539.9345160000000000,2274.1702,150.3548827000000000
2019-09-05,yandex,cpc,rus_search_gen-phones-discount-10,1815.0334972000000000,23322.9023440000000000,29445.61,-7937.7411532000000000
2019-09-05,yandex,cpc,rus_search_gen-phones-discount-10-night,466.2726502000000000,4662.7265020000000000,3088.2102,1108.2436518000000000
2019-09-05,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,309.6124556000000000,3096.1245560000000000,1467.77,1318.7421004000000000
2019-09-05,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,0E-16,1895.6810530000000000,758.77,1136.9110530000000000
2019-09-05,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,207.6442816000000000,2076.4428160000000000,5737.5195,-3868.7209656000000000
2019-09-05,yandex,cpc,ukr_search_brand-discount-10,347.1552833000000000,2076.4428160000000000,651.28,1078.0075327000000000
2019-09-05,yandex,cpc,ukr_search_gen-discount-10,115.4094333000000000,1154.0943330000000000,92.26,946.4248997000000000
2019-09-05,yandex,cpc,ukr_search_gen-discount-10-night,553.8725815000000000,8078.6603310000000000,10285.7,-2760.9122505000000000
2019-09-06,yandex,cpc,bel_search_gen-phones,114.6676125000000000,1146.6761250000000000,221.83,810.1785125000000000
2019-09-06,yandex,cpc,rus_search_brand-discount-10,408.4745875000000000,17110.1392140000000000,4477.629,12224.0356265000000000
2019-09-06,yandex,cpc,rus_search_competitors-new-phones,1081.6845788000000000,9723.4250190000000000,1794.8999,6846.8405402000000000
2019-09-06,yandex,cpc,rus_search_competitors-new-phones-night,91.6419875000000000,916.4198750000000000,324.53,500.2478875000000000
2019-09-06,yandex,cpc,rus_search_gen-phones-discount-10,1374.6033665000000000,16048.7283950000000000,26854.371,-12180.2459715000000000
2019-09-06,yandex,cpc,rus_search_gen-phones-discount-10-night,252.3608500000000000,2523.6085000000000000,1712.9999,558.2477500000000000
2019-09-06,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,176.8368000000000000,4291.9765000000000000,6390.66,-2275.5203000000000000
2019-09-06,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,206.3096000000000000,2063.0960000000000000,1826.7,30.0864000000000000
2019-09-06,yandex,cpc,ukr_search_gen-discount-10-night,389.5935750000000000,5318.9193750000000000,5066.98,-137.6542000000000000
2019-09-07,yandex,cpc,bel_search_brand-discount-10,0E-16,1653.2398750000000000,49.75,1603.4898750000000000
2019-09-07,yandex,cpc,bel_search_gen-phones,91.6419875000000000,916.4198750000000000,252.35,572.4278875000000000
2019-09-07,yandex,cpc,kaz_search_gen-discount-10-night,156.1137375000000000,1561.1373750000000000,205.82,1199.2036375000000000
2019-09-07,yandex,cpc,rus_search_brand-discount-10,1040.2977375000000000,12742.3808750000000000,3024.96,8677.1231375000000000
2019-09-07,yandex,cpc,rus_search_competitors-new-phones,165.3239875000000000,1653.2398750000000000,891.66003,596.2558575000000000
2019-09-07,yandex,cpc,rus_search_gen-phones-discount-10,1105.6905125000000000,12433.8375000000000000,19440.398,-8112.2510125000000000
2019-09-07,yandex,cpc,rus_search_gen-phones-discount-10-night,0E-16,1584.1630000000000000,2716.8198,-1132.6568000000000000
2019-09-07,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,1312.6602883800000000,9481.0635920000000000,6244.7695,1923.6338036200000000
2019-09-07,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,206.3096000000000000,4356.4482500000000000,1276.37,2873.7686500000000000
2019-09-07,yandex,cpc,ukr_search_brand-discount-10,256.9659750000000000,2569.6597500000000000,372.88998,1939.8037950000000000
2019-09-07,yandex,cpc,ukr_search_gen-discount-10,160.7188625000000000,1607.1886250000000000,601.94,844.5297625000000000
2019-09-07,yandex,cpc,ukr_search_gen-discount-10-night,530.5275325000000000,9760.7242810000000000,5930.8193,3299.3774485000000000
2019-09-08,yandex,cpc,rus_search_brand-discount-10,644.5695256000000000,47327.5962880000000000,2228.88,44454.1467624000000000
2019-09-08,yandex,cpc,rus_search_competitors-new-phones,142.3130709000000000,1423.1307090000000000,1002.17004,278.6475981000000000
2019-09-08,yandex,cpc,rus_search_gen-phones-discount-10,1942.0510427500000000,21965.0768120000000000,21622.98,-1599.9542307500000000
2019-09-08,yandex,cpc,rus_search_gen-phones-discount-10-night,320.6663187000000000,4123.1777860000000000,1324.23,2478.2814673000000000
2019-09-08,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,376.7381618000000000,5674.1004320000000000,1124.22,4173.1422702000000000
2019-09-08,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,550.3693195000000000,5503.6931950000000000,8635.36,-3682.0361245000000000
2019-09-08,yandex,cpc,ukr_search_brand-discount-10,0E-16,1653.4107590000000000,171.7,1481.7107590000000000
2019-09-08,yandex,cpc,ukr_search_gen-discount-10-night,1378.9169394000000000,22436.4640500000000000,7210.5415,13847.0056106000000000
2019-09-09,yandex,cpc,bel_search_gen-phones,550.5973200000000000,1835.3244000000000000,684.51,600.2170800000000000
2019-09-09,yandex,cpc,kaz_search_gen-discount-10-night,300.0755394000000000,3000.7553940000000000,770.34,1930.3398546000000000
2019-09-09,yandex,cpc,rus_search_brand-discount-10,907.5679158000000000,13959.9153330000000000,5070.46,7981.8874172000000000
2019-09-09,yandex,cpc,rus_search_competitors-new-phones,323.1139254000000000,4603.0442430000000000,2037.1501,2242.7802176000000000
2019-09-09,yandex,cpc,rus_search_gen-phones-discount-10,3579.1498743000000000,41378.5024940000000000,30779.883,7019.4696197000000000
2019-09-09,yandex,cpc,rus_search_gen-phones-discount-10-night,114.2489439000000000,1142.4894390000000000,2633.1697,-1604.9292049000000000
2019-09-09,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,251.4394428000000000,2514.3944280000000000,623.9,1639.0549852000000000
2019-09-09,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,141.7788099000000000,1417.7880990000000000,2090.93,-814.9207109000000000
2019-09-09,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,367.9825422000000000,3679.8254220000000000,4161.98,-850.1371202000000000
2019-09-09,yandex,cpc,ukr_search_brand-discount-10,729.1458090000000000,7971.5370000000000000,926.32996,6316.0612310000000000
2019-09-09,yandex,cpc,ukr_search_gen-discount-10,0E-16,913.0738890000000000,913.6,-0.5261110000000000
2019-09-09,yandex,cpc,ukr_search_gen-discount-10-night,2455.01876942000000000000,13865.5856500000000000,5813.33,5597.23688058000000000000
2019-09-10,yandex,cpc,kaz_search_gen-discount-10-night,186.9060648000000000,1869.0606480000000000,226.61,1455.5445832000000000
2019-09-10,yandex,cpc,rus_search_brand-discount-10,1350.0298357000000000,23878.3151460000000000,5392.7295,17135.5558103000000000
2019-09-10,yandex,cpc,rus_search_competitors-new-phones,91.1625169000000000,911.6251690000000000,1332.51,-512.0473479000000000
2019-09-10,yandex,cpc,rus_search_gen-phones-discount-10,3215.3302489000000000,28937.6336200000000000,32334.79,-6612.4866289000000000
2019-09-10,yandex,cpc,rus_search_gen-phones-discount-10-night,555.2126307000000000,5552.1263070000000000,4042.1494,954.7642763000000000
2019-09-10,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,164.4590129000000000,1644.5901290000000000,566.55994,913.5711761000000000
2019-09-10,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,296.3927057000000000,2963.9270570000000000,6139.7104,-3472.1760487000000000
2019-09-10,yandex,cpc,ukr_search_brand-discount-10,141.5538579000000000,3330.4095370000000000,388.96002,2799.8956591000000000
2019-09-10,yandex,cpc,ukr_search_gen-discount-10,186.9060648000000000,3009.7373670000000000,659.88995,2162.9413522000000000
2019-09-10,yandex,cpc,ukr_search_gen-discount-10-night,597.8245455000000000,5978.2454550000000000,7687.1494,-2306.7284905000000000
2019-09-11,yandex,cpc,bel_search_gen-phones,228.6399038000000000,911.8104380000000000,404.65,278.5205342000000000
2019-09-11,yandex,cpc,rus_search_brand-discount-10,3563.4181604000000000,42801.2596060000000000,4632.4194,34605.4220456000000000
2019-09-11,yandex,cpc,rus_search_competitors-new-phones,433.4536052000000000,4334.5360520000000000,2333.58,1567.5024468000000000
2019-09-11,yandex,cpc,rus_search_gen-phones-discount-10,2303.8104936000000000,26053.0359320000000000,27404.309,-3655.0835616000000000
2019-09-11,yandex,cpc,rus_search_gen-phones-discount-10-night,364.7241752000000000,3647.2417520000000000,2789.1003,493.4172768000000000
2019-09-11,yandex,cpc,rus_search_gen-phones-no-conversions-discount-10-night,0E-16,1140.9085380000000000,883.80005,257.1084880000000000
2019-09-11,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10,0E-16,1140.9085380000000000,2828.35,-1687.4414620000000000
2019-09-11,yandex,cpc,rus_search_gen-vlozhenye-zaprosy-phones-discount-10-night,539.2969274000000000,6533.8778120000000000,4803.4604,1191.1204846000000000
2019-09-11,yandex,cpc,ukr_search_gen-discount-10-night,205.2718976000000000,2052.7189760000000000,5537.8496,-3690.4025216000000000
2019-09-12,yandex,cpc,rus_search_brand-discount-10,909.9894412000000000,21801.8356570000000000,4623.6006,16268.2456158000000000
2019-09-12,yandex,cpc,rus_search_competitors-new-phones,0E-16,2733.6715560000000000,2447.18,286.4915560000000000
2019-09-12,yandex,cpc,rus_search_gen-phones-discount-10,252.9666216000000000,35546.7971320000000000,27037.668,8256.1625104000000000
